id,timestamp,pressure,humidity,co2_level,temperature,location,battery_level,status
801,2024-05-30 06:35:57,23,34.32,714,19,controlling center,13,active
802,2025-03-26 22:06:25,53,66.71,25384,9,controlling center,26,error
803,2024-05-10 15:58:03,124,54.43,5405,22,controlling center,15,error
804,2024-08-22 00:42:00,72,62.41,3998,32,controlling center,81,error
805,2024-06-02 10:07:31,107,46.85,21434,17,warehouse,52,active
806,2025-02-20 04:39:26,2,68.48,3413,1,factory,41,inactive
807,2025-03-02 15:29:14,136,66.89,29348,5,controlling center,60,active
808,2024-05-26 02:37:55,13,87.59,21319,24,factory,61,error
809,2024-07-27 18:55:47,106,24.61,27919,25,factory,67,error
810,2025-04-06 11:02:25,91,29.83,20369,23,data center,95,inactive
811,2025-03-07 12:06:11,57,4.8,17554,8,controlling center,27,active
812,2025-01-10 10:45:25,19,10.94,29195,23,controlling center,38,inactive
813,2024-12-08 23:40:13,147,68.93,22377,36,distribution center,9,error
814,2024-08-23 08:49:27,4,24.71,5875,40,distribution center,45,inactive
815,2025-02-24 01:30:57,128,11.66,27952,38,warehouse,52,active
816,2024-09-24 18:52:28,35,69.0,25835,40,distribution center,24,inactive
817,2024-12-28 15:38:21,134,86.59,5141,34,controlling center,41,inactive
818,2024-07-29 16:22:01,148,47.52,27371,31,data center,45,active
819,2025-04-10 04:36:29,76,54.05,2539,22,warehouse,58,inactive
820,2024-05-05 18:55:41,88,27.48,14920,32,factory,33,active
821,2025-03-25 04:24:50,141,47.82,27541,1,controlling center,73,error
822,2024-05-29 09:06:52,71,41.71,15119,18,factory,55,error
823,2024-06-02 02:23:05,70,57.73,436,6,distribution center,58,error
824,2024-06-17 16:00:36,132,40.79,29804,39,distribution center,50,inactive
825,2024-04-10 05:54:52,22,74.55,7480,32,controlling center,2,error
826,2025-04-09 15:27:08,85,39.78,18718,30,factory,53,inactive
827,2024-04-22 01:40:21,9,6.73,12591,4,factory,19,error
828,2024-04-23 21:33:19,49,43.51,25849,29,factory,54,error
829,2025-04-02 05:38:13,141,81.15,26839,17,controlling center,55,inactive
830,2024-08-22 02:28:11,147,89.76,23850,3,factory,69,error
831,2025-04-07 05:45:15,9,78.48,7453,4,controlling center,18,error
832,2025-01-26 23:05:15,89,89.83,10414,7,distribution center,25,inactive
833,2024-05-15 02:35:57,20,88.94,5466,34,controlling center,23,inactive
834,2024-06-24 07:03:46,142,79.88,12547,11,warehouse,30,inactive
835,2024-03-29 00:11:43,91,65.53,3348,8,warehouse,95,inactive
836,2024-11-11 04:03:29,70,68.02,9793,30,data center,71,active
837,2025-01-18 09:40:45,96,70.15,24740,23,controlling center,41,active
838,2025-02-09 02:22:55,67,68.0,24509,31,distribution center,67,error
839,2025-01-17 16:03:42,83,41.6,1304,5,factory,7,active
840,2025-02-09 20:50:51,76,55.43,26496,31,warehouse,63,active
841,2025-02-04 13:44:10,114,27.73,8401,17,warehouse,51,inactive
842,2024-05-11 15:14:20,18,29.29,20501,31,controlling center,53,error
843,2024-10-01 12:28:43,148,97.3,23655,22,factory,57,error
844,2024-06-27 04:52:47,38,71.82,20731,30,data center,69,error
845,2024-10-02 05:12:39,76,60.46,27770,14,factory,78,error
846,2024-12-22 09:20:01,123,36.64,4703,3,controlling center,29,active
847,2025-04-16 22:21:50,47,29.43,6881,19,warehouse,83,inactive
848,2024-09-07 18:46:58,16,3.18,7223,8,warehouse,24,error
849,2024-06-07 06:20:20,7,87.43,2012,1,distribution center,39,inactive
850,2024-07-09 01:31:21,75,93.17,12562,40,distribution center,75,active
851,2024-09-10 10:04:46,105,49.11,1233,20,warehouse,21,inactive
852,2024-11-21 03:48:34,30,12.6,12110,34,distribution center,12,inactive
853,2024-05-27 08:06:17,25,44.03,19721,40,data center,48,error
854,2024-04-04 05:55:22,127,27.82,18522,19,distribution center,98,error
855,2024-07-25 10:00:54,118,24.88,1447,38,factory,78,active
856,2024-10-28 05:38:16,131,90.31,24133,35,factory,52,active
857,2024-06-27 00:36:01,23,5.1,19192,28,warehouse,88,inactive
858,2024-10-20 17:17:04,95,47.38,12624,10,data center,70,inactive
859,2024-09-04 15:31:36,62,3.2,6091,23,controlling center,99,error
860,2024-09-30 13:54:41,4,21.42,7915,7,distribution center,17,error
861,2024-05-31 13:42:33,47,70.06,11320,31,warehouse,91,inactive
862,2024-06-05 08:44:22,9,26.25,28302,15,distribution center,82,inactive
863,2025-02-15 01:44:14,107,60.69,16178,13,distribution center,50,error
864,2024-10-10 07:23:24,122,42.92,22889,21,distribution center,27,active
865,2025-03-22 03:34:01,142,95.93,6278,20,factory,26,inactive
866,2024-10-08 11:19:20,111,16.71,4608,36,factory,65,error
867,2024-11-10 22:09:50,48,32.2,26352,26,distribution center,87,inactive
868,2024-09-15 19:40:16,141,57.13,8554,9,distribution center,7,error
869,2024-09-21 18:59:35,8,78.13,4133,7,distribution center,81,error
870,2024-07-25 08:47:48,116,82.76,29048,34,factory,67,error
871,2024-04-15 08:07:09,106,39.21,2566,6,controlling center,19,inactive
872,2024-08-12 08:21:23,58,76.31,8954,30,data center,32,inactive
873,2024-12-22 06:26:37,108,25.08,13114,19,controlling center,99,inactive
874,2025-04-04 11:44:18,118,58.33,185,25,data center,70,error
875,2025-03-25 18:29:57,7,83.56,19254,18,factory,86,active
876,2024-09-18 13:48:30,54,87.73,6579,13,controlling center,46,error
877,2024-12-20 13:08:12,8,10.82,17722,13,distribution center,19,inactive
878,2024-11-29 09:24:23,55,46.89,1804,6,data center,72,error
879,2025-02-23 02:57:27,139,23.34,28801,1,warehouse,60,error
880,2025-03-23 09:08:05,130,7.59,10740,30,distribution center,13,active
881,2024-08-15 14:32:48,133,6.81,14641,7,distribution center,40,inactive
882,2024-07-26 08:21:55,66,97.83,11549,12,factory,17,error
883,2024-08-31 05:28:50,35,35.5,14620,15,data center,2,inactive
884,2025-02-02 00:03:19,143,11.26,7062,33,data center,34,active
885,2025-03-19 15:05:17,4,81.58,5961,23,data center,43,inactive
886,2024-07-05 15:51:39,63,79.75,4921,16,data center,90,inactive
887,2024-07-13 17:46:29,74,91.94,13202,6,data center,92,error
888,2024-03-29 16:02:15,79,78.24,16993,5,distribution center,42,active
889,2024-06-15 14:54:00,98,76.07,13368,17,data center,53,inactive
890,2024-05-27 22:17:17,55,11.37,11024,33,warehouse,93,active
891,2024-06-03 22:42:42,114,50.38,11850,12,distribution center,76,inactive
892,2025-02-27 07:16:12,18,5.44,14420,27,data center,5,inactive
893,2024-08-17 00:38:08,88,14.14,22678,25,distribution center,53,active
894,2024-08-31 15:43:50,46,46.59,29378,37,distribution center,58,inactive
895,2024-08-05 19:02:47,146,4.45,14395,7,data center,50,error
896,2025-03-29 07:28:47,144,27.21,21972,31,factory,99,active
897,2024-10-16 09:50:21,70,95.31,25327,27,warehouse,29,active
898,2025-02-25 04:24:15,35,51.38,515,19,data center,49,active
899,2024-07-17 07:59:27,116,11.91,23929,22,controlling center,56,inactive
900,2025-03-03 04:05:20,89,95.88,1885,17,factory,38,active
901,2024-10-20 23:14:07,71,76.64,16421,40,warehouse,61,error
902,2024-08-29 20:52:52,96,98.58,5438,1,factory,84,active
903,2024-10-22 19:02:29,128,38.65,2623,18,warehouse,78,inactive
904,2025-04-25 11:27:23,132,35.88,6861,6,factory,12,error
905,2025-03-04 20:43:21,42,7.98,23853,14,data center,48,inactive
906,2024-12-05 18:55:44,122,46.06,14923,11,distribution center,94,error
907,2025-02-22 01:31:14,103,19.56,5485,22,data center,96,active
908,2024-12-10 14:57:07,138,77.56,15984,4,warehouse,18,inactive
909,2024-11-19 22:18:06,23,42.45,26567,31,distribution center,5,error
910,2024-08-13 22:16:24,134,35.65,16846,6,factory,88,error
911,2024-05-13 09:50:45,26,39.34,11754,7,warehouse,71,active
912,2024-06-02 17:42:27,93,46.81,6230,7,distribution center,34,inactive
913,2025-03-06 10:48:14,79,11.7,26763,20,data center,89,error
914,2025-03-07 19:54:53,138,41.85,11782,17,warehouse,94,error
915,2024-07-02 08:44:03,51,87.18,10375,34,warehouse,82,inactive
916,2024-12-09 16:11:49,45,48.02,18377,21,factory,83,error
917,2024-08-17 14:26:43,109,15.2,16130,28,data center,90,inactive
918,2024-07-24 05:41:08,92,79.12,542,31,controlling center,19,active
919,2024-04-11 01:59:54,55,86.47,10707,25,distribution center,77,error
920,2024-09-25 02:43:31,123,3.76,19162,27,factory,44,inactive
921,2024-06-09 22:06:46,116,36.53,14314,38,data center,92,error
922,2024-05-23 20:13:48,79,59.22,2097,16,factory,45,inactive
923,2024-05-20 01:25:48,13,24.57,5226,36,factory,12,error
924,2024-06-01 04:18:38,49,60.63,25454,1,data center,26,error
925,2024-07-02 20:09:27,14,12.13,1656,7,factory,90,error
926,2024-10-21 15:43:44,74,52.32,4754,35,factory,62,error
927,2024-09-14 20:45:53,68,78.45,20952,40,data center,66,active
928,2024-11-01 01:39:04,87,42.61,28388,8,controlling center,19,active
929,2024-09-10 22:45:57,83,71.02,9682,35,factory,27,error
930,2024-12-09 22:57:47,74,68.46,9850,17,warehouse,27,inactive
931,2024-12-07 18:07:29,95,98.67,25540,20,warehouse,73,inactive
932,2024-12-12 02:18:04,119,98.33,18515,1,data center,85,error
933,2024-06-28 12:39:36,93,9.7,20132,15,distribution center,57,error
934,2024-11-06 23:16:33,75,18.96,5183,12,distribution center,27,error
935,2024-11-18 04:32:11,149,72.4,29850,35,controlling center,38,active
936,2024-11-28 04:04:51,88,86.1,18598,32,factory,49,inactive
937,2024-04-12 20:55:27,17,59.11,10917,28,distribution center,46,inactive
938,2024-11-18 12:23:51,95,30.41,16712,24,controlling center,45,active
939,2025-01-29 14:47:22,7,53.51,29842,9,factory,32,active
940,2024-07-07 09:35:20,101,31.73,27136,11,controlling center,94,error
941,2024-10-25 10:56:57,88,46.82,11583,21,data center,36,error
942,2025-01-27 02:32:31,148,64.67,2255,23,factory,58,error
943,2025-01-06 03:11:18,78,31.87,22184,27,warehouse,9,error
944,2024-04-18 16:32:57,93,6.37,2540,2,data center,31,active
945,2024-04-21 04:55:50,73,91.09,15461,3,warehouse,4,error
946,2024-09-23 05:17:59,98,86.83,9678,19,warehouse,22,active
947,2025-04-03 20:57:08,17,33.09,17748,12,warehouse,47,error
948,2024-04-03 23:03:57,50,65.37,12324,23,factory,37,active
949,2024-03-21 20:02:23,132,66.53,13955,7,data center,65,active
950,2024-06-12 17:15:59,82,22.73,11388,19,factory,40,active
951,2024-06-29 19:35:10,136,73.46,16496,37,distribution center,19,active
952,2024-12-19 04:45:37,69,53.61,2263,34,data center,98,active
953,2024-07-23 18:27:27,57,81.69,20200,40,data center,8,error
954,2024-04-05 11:50:51,74,88.76,15375,15,distribution center,87,active
955,2025-02-01 14:50:04,37,76.7,25445,39,controlling center,83,error
956,2024-05-13 12:49:38,99,17.9,26965,4,warehouse,18,active
957,2024-12-28 07:34:25,11,48.58,12880,32,distribution center,81,error
958,2024-06-03 23:36:29,74,17.09,19281,3,data center,1,error
959,2025-04-04 11:26:34,86,66.8,11339,40,factory,13,error
960,2024-11-23 19:27:24,12,43.68,6200,17,controlling center,21,error
961,2024-07-10 15:38:59,29,59.1,23437,25,data center,88,inactive
962,2024-07-02 13:18:02,85,80.88,6955,35,warehouse,61,active
963,2024-05-21 07:21:36,91,52.99,10142,13,factory,84,error
964,2024-06-15 17:00:16,34,55.38,1473,16,factory,91,inactive
965,2024-08-17 02:12:57,42,61.95,23319,15,warehouse,7,active
966,2025-01-23 13:03:14,25,94.56,20362,21,data center,49,active
967,2024-12-10 11:45:02,12,36.26,25507,40,warehouse,83,inactive
968,2024-05-29 03:44:10,87,93.96,25493,11,distribution center,26,active
969,2025-02-21 20:53:45,47,2.92,8311,39,factory,19,inactive
970,2025-03-27 04:32:01,66,9.62,20677,28,warehouse,54,inactive
971,2024-07-13 00:43:18,7,62.53,29406,9,data center,42,error
972,2024-08-10 08:53:35,100,47.69,3084,21,controlling center,24,active
973,2024-05-28 04:39:28,134,27.79,10716,40,data center,1,error
974,2024-06-10 11:02:27,21,79.28,2843,30,controlling center,54,inactive
975,2024-11-18 21:43:31,48,48.14,16452,15,controlling center,47,active
976,2024-05-22 07:35:02,26,59.42,29097,37,data center,4,inactive
977,2024-09-10 00:18:15,15,38.21,23454,32,factory,98,active
978,2024-12-30 23:50:38,113,89.68,14732,31,distribution center,60,inactive
979,2024-08-03 00:33:38,20,94.9,17744,18,warehouse,59,error
980,2024-12-05 08:05:21,148,31.95,10494,40,distribution center,59,active
981,2025-01-27 11:24:32,27,67.39,15710,34,warehouse,46,inactive
982,2024-08-17 01:59:33,20,72.81,12181,7,distribution center,88,error
983,2024-10-24 04:26:38,87,24.0,9629,33,data center,73,error
984,2024-11-19 00:48:46,99,81.19,2062,17,controlling center,67,active
985,2025-03-31 16:01:33,50,91.0,15315,18,data center,97,error
986,2024-10-13 03:43:15,45,54.99,18241,16,factory,93,error
987,2024-11-28 15:04:02,112,49.07,19581,10,data center,2,inactive
988,2024-05-08 16:33:28,77,23.54,23818,12,controlling center,27,inactive
989,2024-05-24 21:11:32,9,55.97,13610,23,factory,53,error
990,2024-05-19 15:42:34,83,4.16,4229,12,factory,74,error
991,2024-08-18 22:42:18,10,53.67,276,30,controlling center,67,error
992,2025-03-31 03:14:53,29,76.68,10752,15,warehouse,17,inactive
993,2025-01-28 00:49:37,106,48.15,16480,39,factory,76,active
994,2024-07-09 10:37:33,5,24.81,4915,27,data center,66,active
995,2024-09-15 21:26:32,54,4.7,18742,23,distribution center,34,active
996,2024-11-28 13:31:04,95,42.49,59,13,distribution center,67,active
997,2025-04-24 13:21:42,143,8.93,13104,15,factory,29,inactive
998,2024-07-14 01:03:46,49,70.59,12631,6,distribution center,48,inactive
999,2024-11-13 15:57:08,117,39.22,453,7,data center,43,error
1000,2025-04-15 15:52:21,90,10.32,11348,25,warehouse,48,error
